Age,Age_Title,Age_was_missing,FamilySize,Fare,FarePerPerson,IsAlone,LogAge,LogFare,Parch,PassengerId,Pclass,Pclass_Fare,SibSp,Survived
0.0,0.0953174592081593,0,5,0.8340094918981465,0.0804278850378527,0,1.3322676295501878e-15,0.7069972534700659,1,71,3,1.658587386876024,3,1
0.0,0.0953174592081593,1,4,1.0679249140124178,0.5127202499382155,0,1.3322676295501878e-15,0.7959655210167951,2,72,3,1.932706049426581,1,0
0.0,0.0953174592081593,0,4,-0.699166846874519,-0.5071751390713081,0,1.3322676295501878e-15,-0.2172841501689835,3,73,1,-0.9523442402594042,0,0
0.0,0.0953174592081593,0,3,1.3000545956408216,1.2318333131793613,0,1.3322676295501878e-15,0.8772286452522217,1,74,2,1.0166654596168476,1,1
0.0,0.0953174592081593,1,5,-1.202126156638344,-0.8597136085982106,0,1.3322676295501878e-15,-0.887418415068188,3,75,2,-0.9381563162055884,1,0
0.0,0.0953174592081593,0,4,-0.523857201765952,-0.4059933540318138,0,1.3322676295501878e-15,-0.0586972072424973,1,76,2,-0.4082605756036527,2,0
0.0,0.0953174592081593,1,7,1.151892501386972,-0.1544874332791778,0,1.3322676295501878e-15,0.8261090344421156,2,77,3,2.031105216701091,4,0
0.0,0.0953174592081593,0,6,0.7445183365650374,-0.1521963797594612,0,1.3322676295501878e-15,0.6708092941455923,3,78,3,1.553715311369894,2,1
0.0,0.0953174592081593,0,5,0.5404704236158824,-0.0551074160084127,0,1.3322676295501878e-15,0.5831867490754298,3,79,1,-0.4681126498220555,1,0
0.0,0.0953174592081593,0,6,-1.573156338720459,-1.043976409473894,0,1.3322676295501878e-15,-2.056371812309832,1,80,3,-1.1623000606571563,4,1
0.0,0.0953174592081593,1,3,0.2444231071187446,0.419475055793004,0,1.3322676295501878e-15,0.4410638795368301,0,81,2,0.1919562857783232,2,0
0.0,0.0953174592081593,0,8,-0.8191289604166988,-0.842563610011781,0,1.3322676295501878e-15,-0.3419148144599438,3,82,1,-0.9992042745739383,4,0
0.0,0.0953174592081593,1,2,0.685384719395117,1.6925810951781437,0,1.3322676295501878e-15,0.6461769664813124,1,83,2,0.536456322873745,0,1
0.0,0.0953174592081593,0,7,-1.7390536611321787,-1.1079386595222884,0,1.3322676295501878e-15,-5.136111426177652,2,84,2,-1.3576294405458258,4,0
0.0,0.0953174592081593,1,8,-0.6079218554265474,-0.7816134213250918,0,1.3322676295501878e-15,-0.1316928888644455,3,85,2,-0.4739358532201951,4,1
0.0,0.0953174592081593,0,5,1.708794070719511,0.4843406995568864,0,1.3322676295501878e-15,1.0063227081081203,2,86,3,2.683721927381957,2,1
0.0,0.0953174592081593,1,6,1.6388795903490103,0.1919302200519042,0,1.3322676295501878e-15,0.9853615461349684,1,87,2,1.2813715473945513,4,1
0.0,0.0953174592081593,0,6,-1.0210924110133557,-0.8315567842759519,0,1.3322676295501878e-15,-0.5934922161518806,2,88,2,-0.7967242043231514,3,0
0.0,0.0953174592081593,0,1,-1.3135668748875169,-0.1209859237777521,1,1.3322676295501878e-15,-1.121785529693201,0,89,2,-1.0252190683861997,0,0
0.0,0.0953174592081593,1,1,-1.673765455897308,-0.9525553533477762,1,1.3322676295501878e-15,-2.937319757047186,0,90,1,-1.3330454709496018,0,1
0.0,0.0953174592081593,0,5,1.7157034135902944,0.487530938837482,0,1.3322676295501878e-15,1.0083711402727862,0,91,2,1.34138994632005,4,1
0.0,0.0953174592081593,0,4,-1.1963614887819536,-0.7941361978830573,0,1.3322676295501878e-15,-0.8766370390502499,0,92,2,-0.9336526854244024,3,1
0.0,0.0953174592081593,1,2,-0.2732798525753185,0.5859746379461875,0,1.3322676295501878e-15,0.1323717543387007,1,93,1,-0.7859827234630433,0,0
0.0,0.0953174592081593,1,4,-1.2966306066830982,-0.8520075621613341,0,1.3322676295501878e-15,-1.0825308702758298,3,94,1,-1.1857276932483054,0,1
0.0,0.0953174592081593,1,4,0.3198232422228572,0.0809455891896803,0,1.3322676295501878e-15,0.4791718685118852,0,95,2,0.2508624322936044,3,0
0.0,0.0953174592081593,0,2,-0.5933840934951141,0.2164716539555539,0,1.3322676295501878e-15,-0.118692084337159,1,96,2,-0.4625782670148811,0,1
0.0,0.0953174592081593,1,7,-0.9836618238437972,-0.8588059420423335,0,1.3322676295501878e-15,-0.5419673933534065,2,97,1,-1.063474696279633,4,1
0.0,0.0953174592081593,0,3,0.8353642374686802,0.8742321486693201,0,1.3322676295501878e-15,0.7075353866250578,1,98,1,-0.3529201625587569,1,0
0.0,0.0953174592081593,1,7,0.8057973067073911,-0.2686316854421263,0,1.3322676295501878e-15,0.6957261500715877,2,99,3,1.6255263496762595,4,1
0.0,0.0953174592081593,0,8,1.0791199660311728,-0.2947665543838549,0,1.3322676295501878e-15,0.8000359765416271,3,100,1,-0.2577034189759055,4,1
0.0,0.0953174592081593,0,3,0.286938388355561,0.4521925714728224,0,1.3322676295501878e-15,0.4627253237571889,2,101,3,1.0174907124126702,0,0
0.0,0.0953174592081593,1,4,-0.6297392487857454,-0.467104278730017,0,1.3322676295501878e-15,-0.1515182266335845,0,102,1,-0.9252241809944288,3,1
0.0,0.0953174592081593,0,7,-0.4879686264253242,-0.6953233794659435,0,1.3322676295501878e-15,-0.0290497049094502,2,103,2,-0.3802227256141184,4,1
0.0,0.0953174592081593,1,8,-1.7353259448648546,-1.1069599194015376,0,1.3322676295501878e-15,-4.769285650924162,3,104,2,-1.3547171725464755,4,1
0.0,0.0953174592081593,0,5,0.5795094894811486,-0.0370819736862824,0,1.3322676295501878e-15,0.6005401708651651,0,105,1,-0.4528630688332168,4,0
0.0,0.0953174592081593,0,2,-0.4894987425857686,0.3363886754970934,0,1.3322676295501878e-15,-0.0302963971757747,0,106,3,0.107606678412315,1,1
0.0,0.0953174592081593,0,4,1.20457988972052,0.5915920904927476,0,1.3322676295501878e-15,0.8445807549895399,1,107,3,2.0928480308034403,2,0
0.0,0.0953174592081593,0,3,0.0218195164929991,0.2481710856719055,0,1.3322676295501878e-15,0.3195169218615202,1,108,1,-0.6707099414786168,1,0
0.0,0.0953174592081593,1,3,-1.60265348150553,-1.001937563202183,0,1.3322676295501878e-15,-2.246236411432036,1,109,3,-1.1968669021942504,1,0
0.0,0.0953174592081593,0,3,0.8744217651919818,0.9042887598107155,0,1.3322676295501878e-15,0.7229296878369578,1,110,2,0.6841409908275914,1,0
0.0,0.0953174592081593,0,4,0.6335342103860433,0.2620071373182034,0,1.3322676295501878e-15,0.6240807479733218,1,111,1,-0.4317597371171884,2,1
0.0,0.0953174592081593,1,6,-0.7801941850971443,-0.7388655065239309,0,1.3322676295501878e-15,-0.2997821527826079,2,112,1,-0.9839954319349538,3,1
0.0,0.0953174592081593,0,4,-0.2760967690974854,-0.2629958434041008,0,1.3322676295501878e-15,0.1304101198898109,0,113,1,-0.7870830775747897,3,0
0.0,0.0953174592081593,1,4,-1.600327704282569,-1.0272895007414855,0,1.3322676295501878e-15,-2.229921460629449,2,114,1,-1.3043589510223006,1,0
0.0,0.0953174592081593,1,5,-0.2693990523140388,-0.4290470890838664,0,1.3322676295501878e-15,0.1350681231177669,0,115,3,0.3655350876627517,4,0
0.0,0.0953174592081593,0,7,0.2858483711655574,-0.4401139346114335,0,1.3322676295501878e-15,0.46217563778836,3,116,3,1.0162133530509825,3,0
0.0,0.0953174592081593,0,4,-0.8357022497525729,-0.5859779669233216,0,1.3322676295501878e-15,-0.3603881008783527,1,117,1,-1.005678192747368,2,0
0.0,0.0953174592081593,0,2,-1.373077540897589,-0.6835447112926151,0,1.3322676295501878e-15,-1.273010645965364,0,118,1,-1.215589670957396,1,0
0.0,0.0953174592081593,0,5,0.1103626314106394,-0.253700364606405,0,1.3322676295501878e-15,0.3696016520948065,3,119,2,0.0872219107925786,1,1
0.0,0.0953174592081593,0,5,1.276395831334292,0.2846901866289219,0,1.3322676295501878e-15,0.8692347746455764,2,120,3,2.1770070387347733,2,1
0.0,0.0953174592081593,1,5,-1.142958538945694,-0.8323942438434913,0,1.3322676295501878e-15,-0.7818049391770091,0,121,1,-1.1256997548039882,4,1
0.0,0.0953174592081593,1,2,0.1853424669439643,1.1153719214690283,0,1.3322676295501878e-15,0.4101821230520617,0,122,2,0.1457996994333951,1,1
0.0,0.0953174592081593,0,5,1.029086621085658,0.1705005202969055,0,1.3322676295501878e-15,0.7817175963113006,3,123,2,0.8049724807109672,1,0
0.0,0.0953174592081593,0,2,-1.3412711048432462,-0.6468298805286836,0,1.3322676295501878e-15,-1.1894242651575748,1,124,3,-0.8905605165043441,0,1
0.0,0.0953174592081593,1,7,-0.8841910053215821,-0.8259998749059021,0,1.3322676295501878e-15,-0.4164286070078611,2,125,2,-0.6897703606636898,4,0
0.0,0.0953174592081593,1,7,-1.5647200762349525,-1.0504424071013247,0,1.3322676295501878e-15,-2.0079597913695317,3,126,1,-1.2904497706744251,3,0
0.0,0.0953174592081593,1,4,1.3236868643706958,0.6603359197229949,0,1.3322676295501878e-15,0.8851518528152935,0,127,1,-0.1621698133233206,3,0
0.0,0.0953174592081593,0,4,-1.244400386197088,-0.8218623471704072,0,1.3322676295501878e-15,-0.9701468572318552,3,128,1,-1.1653253357709212,0,1
0.0,0.0953174592081593,0,7,1.4507448239128378,-0.0559241611324587,0,1.3322676295501878e-15,0.9267323319588596,2,129,1,-0.1125379740011001,4,1
0.0,0.0953174592081593,0,3,1.157584400533759,1.1221957732943928,0,1.3322676295501878e-15,0.8281206643373014,2,130,3,2.037775387343913,0,0
0.0,0.0953174592081593,1,5,0.9928707661662618,0.1537786344236825,0,1.3322676295501878e-15,0.7682510127746978,2,131,3,1.8447522820327855,2,0
0.0,0.0953174592081593,1,2,-0.5690551515558089,0.2445550577182695,0,1.3322676295501878e-15,-0.0972972085283546,1,132,1,-0.9015195396324586,0,0
0.0,0.0953174592081593,1,8,-0.6938853125438034,-0.8064207730081765,0,1.3322676295501878e-15,-0.2121302776449983,3,133,3,-0.1319079833136771,4,1
0.0,0.0953174592081593,0,6,-0.4355286545530691,-0.6062473093508207,0,1.3322676295501878e-15,0.0127860105222111,3,134,2,-0.3392541429703482,2,0
0.0,0.0953174592081593,0,5,0.6561713652795952,-0.0016850145151694,0,1.3322676295501878e-15,0.6337862169873218,1,135,2,0.5136334709603422,3,0
0.0,0.0953174592081593,1,1,-0.2103633427921833,2.425915647328697,1,1.3322676295501878e-15,0.1752353132399975,0,136,3,0.4347173142580923,0,0
0.0,0.0953174592081593,0,5,-0.9357621206973314,-0.7367257895987704,0,1.3322676295501878e-15,-0.4795952332063188,2,137,2,-0.7300601515783306,2,0
0.0,0.0953174592081593,1,1,-0.436205701781312,1.904526581578232,1,1.3322676295501878e-15,0.0122566034403453,0,138,3,0.1700592389853982,0,0
0.0,0.0953174592081593,1,5,-0.5291631742131899,-0.5489875408562531,0,1.3322676295501878e-15,-0.0631540894581216,0,139,3,0.0611250875438631,4,1
0.0,0.0953174592081593,1,3,-1.4563996610890375,-0.8893883450503276,0,1.3322676295501878e-15,-1.5310423870067835,2,140,1,-1.2481372586585593,0,1
0.0,0.0953174592081593,0,5,1.1598344717491444,0.2308705058137481,0,1.3322676295501878e-15,0.8289147973681066,2,141,2,0.907118876564326,2,1
0.0,0.0953174592081593,0,5,0.8960287082236416,0.1090639136405139,0,1.3322676295501878e-15,0.7313477207909151,2,142,3,1.7312658980999365,2,1
0.0,0.0953174592081593,1,2,0.364594950152845,1.3222867915847538,0,1.3322676295501878e-15,0.5011476939870957,0,143,2,0.2858402049915128,1,0
0.0,0.0953174592081593,1,5,-0.2243163268767396,-0.4082311179768964,0,1.3322676295501878e-15,0.1658828310002289,2,144,1,-0.7668564141088051,2,0
0.0,0.0953174592081593,0,4,1.62163337057164,0.832298844666587,0,1.3322676295501878e-15,0.980124395128954,3,145,2,1.2678979860058646,0,1
0.0,0.0953174592081593,1,6,0.6351767022212855,-0.1942681540959886,0,1.3322676295501878e-15,0.624788049055215,2,146,1,-0.4311181410208197,3,1
0.0,0.0953174592081593,0,4,1.304652045911438,0.6493497762714027,0,1.3322676295501878e-15,0.8787748380104599,0,147,3,2.2101196726886174,3,0
0.0,0.0953174592081593,1,4,-0.9496155970064843,-0.6517242400838009,0,1.3322676295501878e-15,-0.4972479555109753,2,148,3,-0.4315908469614553,1,0
0.0,0.0953174592081593,1,7,-0.1171690017058689,-0.5730314594492878,0,1.3322676295501878e-15,0.2356063333350858,2,149,3,0.5439290451690245,4,0
0.0,0.0953174592081593,0,1,-0.7923849168294366,1.0822364274862142,1,1.3322676295501878e-15,-0.3127890296168456,0,150,1,-0.9887574196194542,0,1
0.0,0.0953174592081593,1,3,-0.5358791389417156,-0.1810043536757286,0,1.3322676295501878e-15,-0.0688232391477764,0,151,1,-0.888560205692671,2,0
0.0,0.0953174592081593,0,4,-0.4865351301696241,-0.3844525322296269,0,1.3322676295501878e-15,-0.0278831086899763,1,152,1,-0.8692852706652561,2,0
0.0,0.0953174592081593,1,6,-0.7914437995098379,-0.7431940611663084,0,1.3322676295501878e-15,-0.3117790107052118,3,153,2,-0.6173118632500486,2,0
0.0,0.0953174592081593,0,3,1.5934466929159306,1.4576123804626042,0,1.3322676295501878e-15,0.9715069780419684,1,154,3,2.548549698691602,1,1
0.0,0.0953174592081593,0,2,-1.5625235681387593,-0.9022262013273644,0,1.3322676295501878e-15,-1.9957211101676455,1,155,3,-1.149839826848209,0,1
0.0,0.0953174592081593,0,2,-0.8133020634961,-0.037384233473589,0,1.3322676295501878e-15,-0.3354981543223529,1,156,1,-0.996928151041399,0,1
0.0,0.0953174592081593,1,3,0.5626456291670708,0.6643623069626281,0,1.3322676295501878e-15,0.5930799333907129,1,157,1,-0.4594504908922266,1,0
0.0,0.0953174592081593,1,5,-1.2117396485107914,-0.8641524300561606,0,1.3322676295501878e-15,-0.9056540084593688,1,158,2,-0.9456668300790704,3,1
0.0,0.0953174592081593,0,3,-1.5818845529214485,-0.9859548923404344,0,1.3322676295501878e-15,-2.108986549435829,2,159,2,-1.2348415104823904,0,0
0.0,0.0953174592081593,0,7,0.3320790142700632,-0.4248667937516435,0,1.3322676295501878e-15,0.4852344631046028,2,160,2,0.2604372202283176,4,0
0.0,0.0953174592081593,0,4,1.1278576111284502,0.5473110294282777,0,1.3322676295501878e-15,0.8175708582090673,2,161,1,-0.2386653439184417,1,1
0.0,0.0953174592081593,1,7,0.2444694162624225,-0.4537609598672319,0,1.3322676295501878e-15,0.4410877245517459,3,162,1,-0.5837376330117918,3,1
0.0,0.0953174592081593,0,2,-0.007849348524772,0.8923665901646177,0,1.3322676295501878e-15,0.3021723560548116,1,163,2,-0.005130870808167,0,0
0.0,0.0953174592081593,1,3,-0.3762988450165084,-0.0581997851346938,0,1.3322676295501878e-15,0.0580733680067828,1,164,1,-0.8262243745835489,1,1
0.0,0.0953174592081593,1,6,0.6872432770452543,-0.1742343106326353,0,1.3322676295501878e-15,0.6469602266409026,1,165,1,-0.4107797074033297,4,0
0.0,0.0953174592081593,1,3,1.4428262527281264,1.3417028422874633,0,1.3322676295501878e-15,0.9241896020883,0,166,3,2.3720419967031137,2,0
0.0,0.0953174592081593,0,6,-1.486930992706932,-1.0107991726295518,0,1.3322676295501878e-15,-1.64460721147191,3,167,3,-1.0612550918665111,2,1
0.0,0.0953174592081593,1,4,0.5258497745062654,0.1998559451431276,0,1.3322676295501878e-15,0.5766113480234741,1,168,2,0.4118200894644307,2,0
0.0,0.0953174592081593,0,6,-1.1473314195060544,-0.8801302221036195,0,1.3322676295501878e-15,-0.7892490428465015,3,169,1,-1.1274079052113233,2,0
0.0,0.0953174592081593,1,3,-0.7167387374860046,-0.3201843515277556,0,1.3322676295501878e-15,-0.2346201215560342,0,170,2,-0.5589487406517567,2,0
0.0,0.0953174592081593,1,3,1.2866312590747555,1.221503422095507,0,1.3322676295501878e-15,0.8727007896582086,1,171,3,2.1890016380540014,1,0
0.0,0.0953174592081593,0,6,-1.3988133851083977,-0.9768938434819632,0,1.3322676295501878e-15,-1.3460127504559996,3,172,1,-1.2256426994279883,2,1
0.0,0.0953174592081593,1,4,1.128020270742,0.5474049101160322,0,1.3322676295501878e-15,0.8176288810661748,2,173,3,2.0031300456869223,1,0
0.0,0.0953174592081593,0,4,-0.8194968505231304,-0.576624852208514,0,1.3322676295501878e-15,-0.3423212904464403,2,174,3,-0.2791084820263735,1,0
0.0,0.0953174592081593,0,5,0.0297390915682442,-0.2909265362635521,0,1.3322676295501878e-15,0.3240975799831725,2,175,1,-0.6676163684427263,2,1
